acid_tube 452.0 -256.0 50.176758 0.0 0.0 0.0 -0.707107 0.0 0.707107 30.0 0.0 0.0
acid_tube 52.0 -340.0 34.176781 0.0 0.0 0.0 -0.707107 0.0 0.707107 30.0 0.0 0.0
acid_tube -8.0 240.0 31.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
eggpod 384.0 -320.0 31.125 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
overmind 4.0 -36.0 31.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
reactor -272.0 1842.0 447.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
arm -296.0 2024.0 445.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
mgturret -364.0 1720.0 452.125 0.0 180.0 0.0 0.0 0.0 1.0 0.0 180.0 0.0
mgturret -488.0 2048.0 452.125 0.0 180.0 0.0 0.0 0.0 1.0 0.0 180.0 0.0
acid_tube 340.0 -124.0 31.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
telenode -272.0 1942.0 436.125 0.0 360.0 0.0 0.0 0.0 1.0 30.0 360.0 0.0
telenode -386.0 2042.0 436.125 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
acid_tube 76.0 -124.0 58.176781 0.0 0.0 0.0 -0.707107 0.0 0.707107 30.0 0.0 0.0
mgturret -488.0 1976.0 452.125 0.0 180.0 0.0 0.0 0.0 1.0 0.0 180.0 0.0
dpoint_a -1748.960571 1463.756104 148.625 0.0 91.0 0.0 0.0 0.0 1.0 30.0 91.0 1.0
eggpod 0.0 -188.0 31.125 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
dpoint_b -1020.38031 896.373047 562.625061 0.0 -179.0 0.0 0.0 0.0 1.0 30.0 -179.0 1.0
dpoint_c 1338.437622 575.525085 232.625 0.0 89.0 0.0 0.0 0.0 1.0 30.0 89.0 1.0
