acid_tube -1584.0 -804.0 79.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
acid_tube -1344.0 -800.0 79.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
eggpod -1656.0 -976.0 79.125 0.0 360.0 0.0 0.0 0.0 1.0 30.0 360.0 0.0
overmind -1152.0 -840.0 79.125 0.0 36.0159 0.0 0.0 0.0 1.0 30.0 36.0159 0.0
acid_tube -1088.0 -918.0 79.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
eggpod -1360.0 -1070.0 -80.875 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
eggpod -1632.0 -1424.0 279.125 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
reactor -1224.0 944.0 207.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
arm -1232.0 1040.0 205.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
telenode -1536.0 848.0 196.125 0.0 270.0 0.0 0.0 0.0 1.0 30.0 270.0 0.0
telenode -1344.0 848.0 196.125 0.0 270.0 0.0 0.0 0.0 1.0 30.0 270.0 0.0
telenode -1440.0 848.0 196.125 0.0 270.0 0.0 0.0 0.0 1.0 30.0 270.0 0.0
mgturret -1600.0 1072.0 212.125 0.0 90.0 0.0 0.0 0.0 1.0 0.0 90.0 0.0
mgturret -1208.0 1232.0 212.125 0.0 -90.0 0.0 0.0 0.0 1.0 0.0 -90.0 0.0
dpoint_a -209.512848 80.036331 68.625 0.0 -89.0 0.0 0.0 0.0 1.0 30.0 -89.0 1.0
acid_tube -1120.0 -1116.0 79.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
repeater -3025.395508 1659.385132 -232.375 0.0 -9.0 0.0 0.0 0.0 1.0 30.0 -9.0 1.0
medistat -3071.481689 1586.398193 -240.375 0.0 -55.0 0.0 0.0 0.0 1.0 30.0 -55.0 1.0
dpoint_b -3036.799561 2158.078857 -1183.375 0.0 -88.0 0.0 0.0 0.0 1.0 30.0 -88.0 1.0
dpoint_c -1364.637939 1786.734375 464.625 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 1.0
