eggpod 1098.0 -1872.0 475.0 0.0 261.0 525.0 -0.116841 0.0 -0.99315 -0.154453 261.0 -0.860526
acid_tube 949.0 -1519.0 380.0 0.0 267.0 360.0 0.150501 6.2708e-2 0.986618 0.0 267.0 1.0
acid_tube 1192.0 -1595.0 374.0 0.0 331.0 360.0 -0.123091 -0.123091 0.984731 0.0 331.0 1.0
acid_tube 1100.0 -1858.0 337.0 0.0 207.0 442.0 -7.2511e-2 0.963973 -0.255922 -0.741592 207.0 -5.6377e-2
reactor 1152.0 171.0 139.0 0.0 418.0 360.0 -4.0206e-2 -6.433e-2 0.997118 0.0 418.0 1.0
arm 917.0 -6.0 106.0 0.0 182.0 360.0 -0.124034 0.0 0.992277 0.0 182.0 1.0
dpoint_a -759.0 -1463.0 257.0 0.0 455.0 360.0 0.0 0.0 1.0 0.0 455.0 1.0
overmind -1336.0 -1472.0 415.125 0.0 180.0 0.0 0.0 0.0 1.0 0.0 180.0 0.0
eggpod -16.0 -440.0 351.125 0.0 180.0 0.0 0.0 0.0 1.0 0.0 180.0 0.0
acid_tube 144.0 -512.0 267.283599 0.0 0.0 0.0 -2.1566e-2 0.124005 0.992047 0.0 0.0 0.0
acid_tube -160.0 -288.0 364.046997 0.0 0.0 0.0 0.213125 -0.186484 0.959062 0.0 0.0 0.0
acid_tube -96.0 -288.0 359.815521 0.0 0.0 0.0 -0.162724 -0.142383 0.976344 0.0 0.0 0.0
telenode 1121.0 -1.0 120.0 0.0 326.0 360.0 -7.472e-2 6.6855e-2 0.99496 0.0 326.0 1.0
telenode 1059.0 208.0 124.0 0.0 395.0 360.0 -0.201292 -0.161033 0.966203 0.0 395.0 1.0
mgturret 752.0 -5.0 88.0 0.0 535.0 360.0 -0.211999 0.211999 0.953998 0.0 535.0 1.0
mgturret 992.0 218.0 123.0 0.0 503.0 360.0 -0.164152 -5.4717e-2 0.984916 0.0 503.0 1.0
mgturret 1047.0 286.0 304.0 0.0 528.0 360.0 -6.2378e-2 0.0 0.998052 0.0 528.0 1.0
mgturret 1326.0 143.0 371.0 0.0 521.0 360.0 0.0 0.242535 0.970142 -350.436462 581.0 1.0
mgturret 1262.0 -34.0 392.0 0.0 246.0 360.0 -0.144004 0.240007 0.96003 -347.363525 277.38208 1.0
dpoint_b -631.0 732.0 405.0 0.0 237.0 360.0 0.121212 0.212121 0.969696 0.0 237.0 1.0
dpoint_c 625.0 -937.0 381.0 0.0 452.0 360.0 7.4748e-2 3.3221e-2 0.996648 0.0 452.0 1.0
