eggpod 256.0 144.0 -40.875 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
telenode -4728.0 4342.0 -51.875 0.0 360.0 0.0 0.0 0.0 1.0 30.0 360.0 0.0
reactor -4864.0 4488.0 -94.953514 0.0 0.0 0.0 -0.413803 0.0 0.910366 30.0 0.0 0.0
mgturret -4608.0 4224.0 -35.875 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
mgturret -4352.0 4224.0 -35.875 0.0 180.0 0.0 0.0 0.0 1.0 0.0 180.0 0.0
mgturret -4224.0 4320.0 -35.875 0.0 90.0 0.0 0.0 0.0 1.0 0.0 90.0 0.0
mgturret -4224.0 4608.0 -35.875 0.0 -90.0 0.0 0.0 0.0 1.0 0.0 -90.0 0.0
arm -4616.0 4744.0 -42.875 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
medistat -4352.0 4736.0 -48.875 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
eggpod 256.0 -144.0 -40.875 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
overmind 296.0 0.0 -53.135422 0.0 0.0 0.0 0.413803 0.0 0.910366 30.0 0.0 0.0
acid_tube 128.0 256.0 -40.875 0.0 90.0 0.0 0.0 0.0 1.0 30.0 90.0 0.0
acid_tube -256.0 -112.0 -40.875 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
acid_tube -128.0 256.0 -40.875 0.0 90.0 0.0 0.0 0.0 1.0 30.0 90.0 0.0
acid_tube -256.0 128.0 -40.875 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
barricade 0.0 312.0 -64.953606 0.0 -90.0 0.0 0.0 0.413803 0.910366 30.0 -90.0 0.0
barricade -312.0 0.0 -64.953606 0.0 0.0 0.0 -0.413803 0.0 0.910366 30.0 0.0 0.0
dpoint_a -3583.316895 3578.169434 -57.375 0.0 88.0 0.0 0.0 0.0 1.0 30.0 88.0 1.0
telenode -4736.0 4614.0 -51.875 0.0 360.0 0.0 0.0 0.0 1.0 30.0 360.0 0.0
dpoint_b -893.870972 893.724792 -57.375 0.0 91.0 0.0 0.0 0.0 1.0 30.0 91.0 1.0
dpoint_c -3581.60083 895.048767 -217.375 0.0 87.0 0.0 0.0 0.0 1.0 30.0 87.0 1.0
dpoint_d -894.656006 3584.544678 -217.375 0.0 88.0 0.0 0.0 0.0 1.0 30.0 88.0 1.0
