mgturret 1776.0 -3648.0 84.125 0.0 15.0 0.0 0.0 0.0 1.0 0.0 15.0 0.0
mgturret 2088.0 -3200.0 84.125 0.0 255.0 0.0 0.0 0.0 1.0 0.0 255.0 0.0
telenode 1792.0 -3232.0 68.125 0.0 525.0 0.0 0.0 0.0 1.0 0.0 525.0 0.0
medistat 1888.0 -3648.0 71.125 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
arm 1888.0 -3728.0 77.125 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
reactor 1728.0 -3456.0 79.125 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
telenode 2048.0 -3680.0 68.125 0.0 295.0 0.0 0.0 0.0 1.0 0.0 295.0 0.0
overmind 720.0 232.0 -112.875 0.0 170.0 0.0 0.0 0.0 1.0 0.0 170.0 0.0
eggpod 1024.0 224.0 -112.875 0.0 385.0 0.0 0.0 0.0 1.0 0.0 385.0 0.0
eggpod 1144.0 32.0 -112.875 0.0 335.0 0.0 0.0 0.0 1.0 0.0 335.0 0.0
acid_tube 576.0 0.0 -112.875 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
acid_tube 320.0 0.0 -112.875 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
barricade 680.0 80.0 -112.875 0.0 10.0 0.0 0.0 0.0 1.0 0.0 10.0 0.0
barricade 824.0 12.0 -112.875 0.0 -15.0 0.0 0.0 0.0 1.0 0.0 -15.0 0.0
acid_tube 928.0 40.0 -112.875 0.0 75.0 0.0 0.0 0.0 1.0 0.0 75.0 0.0
acid_tube 896.0 192.0 -112.875 0.0 75.0 0.0 0.0 0.0 1.0 0.0 75.0 0.0
dpoint_a -231.0 -2688.0 -383.0 0.0 358.0 360.0 0.0 0.0 1.0 0.0 358.0 1.0
mgturret 1920.0 -3200.0 84.125 0.0 310.0 0.0 0.0 0.0 1.0 0.0 310.0 0.0
dpoint_b 703.0 -1184.0 -381.0 0.0 224.0 360.0 0.0 0.0 1.0 0.0 224.0 1.0
dpoint_c -742.0 -3506.0 -383.0 0.0 362.0 360.0 0.0 0.0 1.0 0.0 362.0 1.0
