mgturret 2240.0 -2368.0 -203.875 0.0 135.0 0.0 0.0 0.0 1.0 0.0 135.0 0.0
mgturret 1888.0 -2112.0 -147.875 0.0 180.0 0.0 0.0 0.0 1.0 0.0 180.0 0.0
mgturret 2144.0 -1952.0 -203.875 0.0 90.0 0.0 0.0 0.0 1.0 0.0 90.0 0.0
medistat 2112.0 -2256.0 -216.875 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
arm 2104.0 -2344.0 -210.875 0.0 270.0 0.0 0.0 0.0 1.0 0.0 270.0 0.0
eggpod 1328.0 224.0 303.125 0.0 405.0 0.0 0.0 0.0 1.0 0.0 405.0 0.0
telenode 2240.0 -2048.0 -219.875 0.0 315.0 0.0 0.0 0.0 1.0 0.0 315.0 0.0
telenode 2064.0 -2072.0 -219.875 0.0 360.0 0.0 0.0 0.0 1.0 0.0 360.0 0.0
telenode 1960.0 -2224.0 -219.875 0.0 315.0 0.0 0.0 0.0 1.0 0.0 315.0 0.0
eggpod 928.0 -144.0 207.125 0.0 217.0 0.0 0.0 0.0 1.0 0.0 217.0 0.0
eggpod 1272.0 -16.0 303.125 0.0 315.0 0.0 0.0 0.0 1.0 0.0 315.0 0.0
reactor 2256.0 -2192.0 -208.875 0.0 315.0 0.0 0.0 0.0 1.0 0.0 315.0 0.0
overmind 1488.0 128.0 303.125 0.0 17.0 0.0 0.0 0.0 1.0 0.0 17.0 0.0
acid_tube 1136.0 0.0 254.406265 0.0 0.0 0.0 -0.6 0.0 0.8 0.0 0.0 0.0
dpoint_a 380.0 -799.0 1.0 0.0 449.0 360.0 0.0 0.0 1.0 0.0 449.0 1.0
acid_tube 1480.0 -96.0 303.125 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
dpoint_b 1411.0 -511.0 1.0 0.0 180.0 360.0 0.0 0.0 1.0 0.0 180.0 1.0
dpoint_c 2016.0 -1037.0 -223.0 0.0 358.0 360.0 0.0 0.0 1.0 0.0 358.0 1.0
acid_tube 928.0 240.0 207.125 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
