eggpod 2688.0 2112.0 -280.875 0.0 450.0 0.0 0.0 0.0 1.0 30.0 450.0 0.0
overmind 2368.0 1344.0 -240.875 0.0 270.0 0.0 0.0 0.0 1.0 30.0 270.0 0.0
acid_tube 2768.0 1392.0 -240.875 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
acid_tube 2304.0 1904.0 -240.875 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
acid_tube 2304.0 1696.0 -240.875 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
acid_tube 2928.0 1392.0 -240.875 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
telenode -112.0 624.0 4.125 0.0 450.0 0.0 0.0 0.0 1.0 30.0 450.0 0.0
reactor -240.0 672.0 15.125 0.0 270.0 0.0 0.0 0.0 1.0 30.0 270.0 0.0
mgturret -240.0 560.0 20.125 0.0 270.0 0.0 0.0 0.0 1.0 0.0 270.0 0.0
mgturret -352.0 240.0 20.125 0.0 270.0 0.0 0.0 0.0 1.0 0.0 270.0 0.0
mgturret -192.0 240.0 20.125 0.0 270.0 0.0 0.0 0.0 1.0 0.0 270.0 0.0
dpoint_c 1629.454956 442.576508 -255.875 0.0 178.0 0.0 0.0 0.0 1.0 30.0 178.0 1.0
telenode -368.0 624.0 4.125 0.0 450.0 0.0 0.0 0.0 1.0 30.0 450.0 0.0
dpoint_b 3279.193848 1026.447632 164.125 0.0 90.0 0.0 0.0 0.0 1.0 30.0 90.0 1.0
dpoint_d 3588.49585 -818.988953 -31.875 0.0 -89.0 0.0 0.0 0.0 1.0 30.0 -89.0 1.0
eggpod 2496.0 1344.0 -64.875 0.0 270.0 0.0 0.0 0.0 1.0 30.0 270.0 0.0
dpoint_a 1164.534058 1309.116821 0.625 0.0 179.0 0.0 0.0 0.0 1.0 30.0 179.0 1.0
