acid_tube 1248.0 1568.0 -752.875 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
acid_tube 1056.0 1568.0 -752.875 0.0 270.0 0.0 0.0 0.0 1.0 0.0 270.0 0.0
overmind 1184.0 1744.0 -756.875 0.0 90.0 0.0 0.0 0.0 1.0 0.0 90.0 0.0
eggpod 1296.0 1760.0 -756.875 0.0 450.0 0.0 0.0 0.0 1.0 0.0 450.0 0.0
mgturret -2016.0 544.0 -683.875 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
mgturret -2016.0 736.0 -683.875 0.0 360.0 0.0 0.0 0.0 1.0 0.0 360.0 0.0
reactor -2656.0 672.0 -692.875 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
telenode -2688.0 788.0 -703.875 0.0 540.0 0.0 0.0 0.0 1.0 0.0 540.0 0.0
telenode -2688.0 564.0 -703.875 0.0 540.0 0.0 0.0 0.0 1.0 0.0 540.0 0.0
eggpod 1072.0 1760.0 -756.875 0.0 450.0 0.0 0.0 0.0 1.0 0.0 450.0 0.0
acid_tube 1056.0 1056.0 -752.875 0.0 270.0 0.0 0.0 0.0 1.0 0.0 270.0 0.0
acid_tube 1248.0 1056.0 -752.875 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
barricade 1152.0 1136.0 -752.875 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
dpoint_a 2.0 2.0 -721.875 0.0 223.0 360.0 0.0 0.0 1.0 0.0 223.0 1.0
mgturret -2520.0 736.0 -683.875 0.0 360.0 0.0 0.0 0.0 1.0 0.0 360.0 0.0
dpoint_c 477.0 -638.0 -707.0 0.0 180.0 360.0 0.0 0.0 1.0 0.0 180.0 1.0
dpoint_b -1025.0 -315.0 -791.875 0.0 446.0 360.0 0.0 0.0 1.0 0.0 446.0 1.0
mgturret -2520.0 544.0 -683.875 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
