telenode -864.0 -1904.0 980.125 0.0 360.0 0.0 0.0 0.0 1.0 0.0 360.0 0.0
telenode -952.0 -2104.0 980.125 0.0 315.0 0.0 0.0 0.0 1.0 0.0 315.0 0.0
overmind -4440.0 -2888.0 79.125 0.0 135.0 0.0 0.0 0.0 1.0 0.0 135.0 0.0
eggpod -4768.0 -2688.0 87.125 0.0 540.0 0.0 0.0 0.0 1.0 0.0 540.0 0.0
eggpod -4400.0 -2064.0 79.125 0.0 405.0 0.0 0.0 0.0 1.0 0.0 405.0 0.0
eggpod -4416.0 -2272.0 79.125 0.0 360.0 0.0 0.0 0.0 1.0 0.0 360.0 0.0
dpoint_a -4200.0 -1842.0 977.0 0.0 358.0 360.0 0.0 0.0 1.0 0.0 358.0 1.0
reactor -760.0 -1844.0 991.125 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
dpoint_b -1589.0 -1924.0 65.0 0.0 359.0 360.0 0.0 0.0 1.0 0.0 359.0 1.0
dpoint_c -3545.0 640.0 289.0 0.0 505.0 360.0 0.0 0.0 1.0 0.0 505.0 1.0
arm -988.0 -1802.0 989.125 0.0 529.0 360.0 0.0 0.0 1.0 0.0 529.0 1.0
mgturret -1179.0 -1835.0 996.125 0.0 508.0 360.0 0.0 0.0 1.0 0.0 508.0 1.0
mgturret -1159.0 -1998.0 996.125 0.0 201.0 360.0 0.0 0.0 1.0 0.0 201.0 1.0
mgturret -765.0 -2020.0 996.125 0.0 221.0 360.0 0.0 0.0 1.0 0.0 221.0 1.0
telenode -864.0 -1768.0 980.125 0.0 405.0 0.0 0.0 0.0 1.0 0.0 405.0 0.0
