dpoint_c 110.697205 2923.630371 -15.375 0.0 -89.0 0.0 0.0 0.0 1.0 30.0 -89.0 1.0
medistat 2968.0 4800.0 -184.875 0.0 -90.0 0.0 0.0 0.0 1.0 30.0 -90.0 0.0
telenode 2868.0 4780.0 -187.875 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
telenode 2860.0 4876.0 -187.875 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
mgturret 2608.0 4616.0 4.125 0.0 180.0 0.0 0.0 0.0 1.0 0.0 180.0 0.0
mgturret 2904.0 4952.0 -83.875 0.0 21.028999 0.0 0.0 0.0 1.0 0.0 21.028999 0.0
mgturret 2932.0 4540.0 -171.875 0.0 -90.0 0.0 0.0 0.0 1.0 0.0 -90.0 0.0
overmind 480.0 -1744.0 -32.875 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
eggpod 1096.0 -1904.0 -32.875 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
eggpod 768.0 -1592.0 -32.875 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
acid_tube 672.0 -1744.0 -32.875 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
acid_tube 944.0 -1864.0 -32.875 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
acid_tube 8.0 -1776.0 47.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
acid_tube 912.0 -1360.0 47.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
dpoint_a 570.243835 533.273132 -35.875 0.0 -136.0 0.0 0.0 0.0 1.0 30.0 -136.0 1.0
dpoint_b 1432.214844 1966.60498 -55.875 0.0 89.0 0.0 0.0 0.0 1.0 30.0 89.0 1.0
reactor 3056.0 4912.0 -176.875 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
arm 3060.0 4804.0 -178.875 0.0 -90.0 0.0 0.0 0.0 1.0 30.0 -90.0 0.0
