eggpod 352.0 4000.0 15.125 0.0 180.679107 0.0 0.0 0.0 1.0 0.0 180.679107 0.0
overmind 352.0 4292.0 15.125 0.0 90.0 0.0 0.0 0.0 1.0 0.0 90.0 0.0
reactor 352.0 -64.0 15.125 0.0 -90.0 0.0 0.0 0.0 1.0 0.0 -90.0 0.0
telenode 88.0 -112.0 4.125 0.0 90.0 0.0 0.0 0.0 1.0 0.0 90.0 0.0
acid_tube 184.0 4200.0 15.125 0.0 -90.0 0.0 0.0 0.0 1.0 0.0 -90.0 0.0
acid_tube -88.0 4288.0 15.125 0.0 -90.1194 0.0 0.0 0.0 1.0 0.0 -90.1194 0.0
eggpod 448.0 4368.0 15.125 0.0 90.762001 0.0 0.0 0.0 1.0 0.0 90.762001 0.0
acid_tube 520.0 4200.0 15.125 0.0 90.0 0.0 0.0 0.0 1.0 0.0 90.0 0.0
acid_tube 792.0 4288.0 15.125 0.0 90.0 0.0 0.0 0.0 1.0 0.0 90.0 0.0
arm 272.0 160.0 13.125 0.0 -90.0 0.0 0.0 0.0 1.0 0.0 -90.0 0.0
medistat 189.0 156.0 7.125 0.0 180.0 0.0 0.0 0.0 1.0 0.0 180.0 0.0
mgturret 448.0 280.0 20.125 0.0 90.0 0.0 0.0 0.0 1.0 0.0 90.0 0.0
mgturret -80.0 -64.0 20.125 0.0 -1.4033 0.0 0.0 0.0 1.0 0.0 -1.4033 0.0
eggpod 352.0 4128.0 15.125 0.0 0.762008 0.0 0.0 0.0 1.0 0.0 0.762008 0.0
eggpod 256.001007 4368.0 15.125 0.0 270.761993 0.0 0.0 0.0 1.0 0.0 270.761993 0.0
telenode 216.0 -112.0 4.125 0.0 90.0 0.0 0.0 0.0 1.0 0.0 90.0 0.0
telenode 488.0 -112.0 4.125 0.0 90.0 0.0 0.0 0.0 1.0 0.0 90.0 0.0
mgturret 256.0 280.0 20.125 0.0 90.0 0.0 0.0 0.0 1.0 0.0 90.0 0.0
mgturret 784.0 -64.0 20.125 0.0 180.0 0.0 0.0 0.0 1.0 0.0 180.0 0.0
dpoint_b 125.0 2108.0 -319.0 0.0 539.0 360.0 0.0 0.0 1.0 0.0 539.0 1.0
telenode 616.0 -112.0 4.125 0.0 90.0 0.0 0.0 0.0 1.0 0.0 90.0 0.0
dpoint_a 2538.0 2110.0 161.0 0.0 428.0 360.0 0.0 0.0 1.0 0.0 428.0 1.0
