telenode -1101.397461 839.818542 -11.875 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 1.0
arm -1518.320801 678.802246 -6.875 0.0 -89.0 0.0 0.0 0.0 1.0 30.0 -89.0 1.0
overmind 264.0 3936.0 -32.875 0.0 -25.249001 0.0 0.0 0.0 1.0 30.0 -25.249001 0.0
acid_tube 72.0 3936.0 5.008334 0.0 0.0 0.0 0.470588 0.0 0.882353 30.0 0.0 0.0
acid_tube -248.0 3904.0 18.790918 0.0 0.0 0.0 -0.588172 0.0 0.808736 30.0 0.0 0.0
dpoint_a 315.468414 897.476318 -7.875 0.0 -1.0 0.0 0.0 0.0 1.0 30.0 -1.0 1.0
barricade -119.0 3999.0 31.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
eggpod 272.0 4064.0 -32.875 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
eggpod 40.0 4400.0 22.075001 0.0 180.0 0.0 0.470588 0.0 0.882353 30.0 180.0 0.0
acid_tube 264.0 4376.0 -32.875 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
acid_tube -416.0 4168.0 12.972746 0.0 0.0 0.0 0.588172 0.0 0.808736 30.0 0.0 0.0
acid_tube -24.0 4312.0 31.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
dpoint_b -2050.858643 3193.822021 4.125 0.0 179.0 0.0 0.0 0.0 1.0 30.0 179.0 1.0
dpoint_c -449.933929 3345.076416 -31.875 0.0 -179.0 0.0 0.0 0.0 1.0 30.0 -179.0 1.0
telenode -1098.439453 495.092163 -11.875 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 1.0
mgturret -1511.449097 1030.253052 4.625 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0
reactor -1141.943237 621.480347 -4.875 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 1.0
mgturret -1110.059082 192.516602 4.125 0.0 -179.0 0.0 0.0 0.0 1.0 0.0 -179.0 1.0
