telenode 3572.0 -1250.0 68.125 0.0 360.0 0.0 0.0 0.0 1.0 30.0 360.0 0.0
arm 3437.0 -1239.0 77.125 0.0 -90.0 0.0 0.0 0.0 1.0 30.0 -90.0 0.0
overmind -904.0 4656.0 -12.875 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
eggpod 108.0 4496.0 63.125 0.0 90.0 0.0 0.0 0.0 1.0 30.0 90.0 0.0
acid_tube -762.0 4278.0 53.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
eggpod -514.0 3940.0 -28.875 0.0 270.0 0.0 0.0 0.0 1.0 30.0 270.0 0.0
acid_tube -968.0 4280.0 131.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
acid_tube -174.0 3968.0 -36.875 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
acid_tube -174.0 3718.0 -36.875 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
telenode 3440.0 -956.0 68.125 0.0 180.0 0.0 0.0 0.0 1.0 30.0 180.0 0.0
mgturret 3912.0 -758.0 52.125 0.0 180.0 0.0 0.0 0.0 1.0 0.0 180.0 0.0
mgturret 3600.0 -1114.0 84.125 0.0 90.0 0.0 0.0 0.0 1.0 0.0 90.0 0.0
mgturret 3600.0 -966.0 84.125 0.0 -90.0 0.0 0.0 0.0 1.0 0.0 -90.0 0.0
medistat 3440.0 -1140.0 71.125 0.0 0.0 0.0 0.0 0.0 1.0 30.0 0.0 0.0
dpoint_a 5629.019043 -664.564026 32.625 0.0 -179.0 0.0 0.0 0.0 1.0 30.0 -179.0 1.0
dpoint_b -402.104248 1258.09021 152.625 0.0 88.0 0.0 0.0 0.0 1.0 30.0 88.0 1.0
reactor 3512.0 -1404.0 79.125 0.0 -0.0 0.0 0.0 0.0 1.0 30.0 -0.0 0.0
dpoint_c 1934.004272 4534.697754 -177.375 0.0 -15.0 0.0 0.0 0.0 1.0 30.0 -15.0 1.0
dpoint_d -1004.611755 748.568176 528.625 0.0 134.0 0.0 0.0 0.0 1.0 30.0 134.0 1.0
